method,fillPerc,confidence,leaves,treeSize,performanceValidation,performanceTraining
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_52.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.1000 > ../output/exc2//tree_faltantes_52.50_modaclase_conf_0.100.out
modaclase,52.50,0.1000,552,1103,54.9521,82.2688
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_52.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.1250 > ../output/exc2//tree_faltantes_52.50_modaclase_conf_0.125.out
modaclase,52.50,0.1250,589,1177,55.2716,83.3174
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_52.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.1500 > ../output/exc2//tree_faltantes_52.50_modaclase_conf_0.150.out
modaclase,52.50,0.1500,632,1263,55.4313,84.5186
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_52.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.1750 > ../output/exc2//tree_faltantes_52.50_modaclase_conf_0.175.out
modaclase,52.50,0.1750,650,1299,54.9521,84.919
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_52.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.2000 > ../output/exc2//tree_faltantes_52.50_modaclase_conf_0.200.out
modaclase,52.50,0.2000,672,1343,55.2716,85.3765
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_52.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.2250 > ../output/exc2//tree_faltantes_52.50_modaclase_conf_0.225.out
modaclase,52.50,0.2250,697,1393,55.7508,85.9104
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_52.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.2500 > ../output/exc2//tree_faltantes_52.50_modaclase_conf_0.250.out
modaclase,52.50,0.2500,708,1415,55.9904,86.1392
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_52.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.2750 > ../output/exc2//tree_faltantes_52.50_modaclase_conf_0.275.out
modaclase,52.50,0.2750,719,1437,56.23,86.3489
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_52.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.3000 > ../output/exc2//tree_faltantes_52.50_modaclase_conf_0.300.out
modaclase,52.50,0.3000,730,1459,56.23,86.5014
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_52.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.3250 > ../output/exc2//tree_faltantes_52.50_modaclase_conf_0.325.out
modaclase,52.50,0.3250,738,1475,56.3898,86.6349
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_52.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.3500 > ../output/exc2//tree_faltantes_52.50_modaclase_conf_0.350.out
modaclase,52.50,0.3500,742,1483,56.1502,86.7112
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_52.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.3750 > ../output/exc2//tree_faltantes_52.50_modaclase_conf_0.375.out
modaclase,52.50,0.3750,749,1497,56.5495,86.7874
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_52.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.4000 > ../output/exc2//tree_faltantes_52.50_modaclase_conf_0.400.out
modaclase,52.50,0.4000,758,1515,56.7093,86.9018
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_52.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.4250 > ../output/exc2//tree_faltantes_52.50_modaclase_conf_0.425.out
modaclase,52.50,0.4250,763,1525,56.6294,86.9399
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_52.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.4500 > ../output/exc2//tree_faltantes_52.50_modaclase_conf_0.450.out
modaclase,52.50,0.4500,765,1529,56.5495,86.959
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_52.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.4750 > ../output/exc2//tree_faltantes_52.50_modaclase_conf_0.475.out
modaclase,52.50,0.4750,771,1541,56.5495,87.0353
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_52.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.5000 > ../output/exc2//tree_faltantes_52.50_modaclase_conf_0.500.out
modaclase,52.50,0.5000,780,1559,56.6294,87.1687
# ./ind_faltantes.py ../data/training2.csv.arff 55.00  modaclase > ../output/exc2//dataset_faltantes_55.00_modaclase.arff
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.0010 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.001.out
modaclase,55.00,0.0010,30,59,49.6805,56.4728
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.0250 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.025.out
modaclase,55.00,0.0250,287,573,57.0288,73.3079
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.0500 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.050.out
modaclase,55.00,0.0500,434,867,56.5495,79.123
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.0750 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.075.out
modaclase,55.00,0.0750,472,943,56.7891,80.6482
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.1000 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.100.out
modaclase,55.00,0.1000,517,1033,56.7891,81.8875
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.1250 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.125.out
modaclase,55.00,0.1250,568,1135,56.9489,83.4128
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.1500 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.150.out
modaclase,55.00,0.1500,594,1187,56.869,84.0991
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.1750 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.175.out
modaclase,55.00,0.1750,616,1231,56.9489,84.5567
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.2000 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.200.out
modaclase,55.00,0.2000,657,1313,56.5495,85.4337
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.2250 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.225.out
modaclase,55.00,0.2250,670,1339,56.4696,85.6435
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.2500 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.250.out
modaclase,55.00,0.2500,700,1399,56.6294,86.2917
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.2750 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.275.out
modaclase,55.00,0.2750,721,1441,56.23,86.7684
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.3000 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.300.out
modaclase,55.00,0.3000,740,1479,55.9904,87.1497
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.3250 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.325.out
modaclase,55.00,0.3250,740,1479,55.9904,87.1497
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.3500 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.350.out
modaclase,55.00,0.3500,750,1499,56.0703,87.3403
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.3750 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.375.out
modaclase,55.00,0.3750,755,1509,56.23,87.4166
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.4000 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.400.out
modaclase,55.00,0.4000,757,1513,56.23,87.4547
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.4250 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.425.out
modaclase,55.00,0.4250,770,1539,55.9904,87.6644
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.4500 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.450.out
modaclase,55.00,0.4500,772,1543,56.0703,87.7026
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.4750 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.475.out
modaclase,55.00,0.4750,772,1543,56.0703,87.7026
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_55.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.5000 > ../output/exc2//tree_faltantes_55.00_modaclase_conf_0.500.out
modaclase,55.00,0.5000,773,1545,56.0703,87.7216
# ./ind_faltantes.py ../data/training2.csv.arff 57.50  modaclase > ../output/exc2//dataset_faltantes_57.50_modaclase.arff
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.0010 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.001.out
modaclase,57.50,0.0010,58,115,52.8754,59.123
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.0250 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.025.out
modaclase,57.50,0.0250,315,629,56.7093,74.5091
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.0500 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.050.out
modaclase,57.50,0.0500,446,891,56.7093,79.714
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.0750 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.075.out
modaclase,57.50,0.0750,486,971,56.6294,80.9533
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.1000 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.100.out
modaclase,57.50,0.1000,523,1045,56.869,82.1163
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.1250 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.125.out
modaclase,57.50,0.1250,564,1127,55.9904,83.4509
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.1500 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.150.out
modaclase,57.50,0.1500,597,1193,56.3099,84.2898
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.1750 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.175.out
modaclase,57.50,0.1750,614,1227,56.1502,84.6902
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.2000 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.200.out
modaclase,57.50,0.2000,634,1267,55.9904,85.0906
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.2250 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.225.out
modaclase,57.50,0.2250,661,1321,55.7508,85.7007
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.2500 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.250.out
modaclase,57.50,0.2500,670,1339,55.7508,85.8723
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.2750 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.275.out
modaclase,57.50,0.2750,698,1395,56.0703,86.5014
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.3000 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.300.out
modaclase,57.50,0.3000,713,1425,56.3898,86.7684
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.3250 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.325.out
modaclase,57.50,0.3250,721,1441,56.3099,86.8827
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.3500 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.350.out
modaclase,57.50,0.3500,724,1447,56.3099,86.9209
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.3750 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.375.out
modaclase,57.50,0.3750,726,1451,56.3099,86.959
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.4000 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.400.out
modaclase,57.50,0.4000,730,1459,56.3099,87.0162
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.4250 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.425.out
modaclase,57.50,0.4250,733,1465,56.3099,87.0543
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.4500 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.450.out
modaclase,57.50,0.4500,735,1469,56.3898,87.0925
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.4750 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.475.out
modaclase,57.50,0.4750,746,1491,56.3898,87.2259
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_57.50_modaclase.arff -T ../data/validation2.csv.arff -C 0.5000 > ../output/exc2//tree_faltantes_57.50_modaclase_conf_0.500.out
modaclase,57.50,0.5000,749,1497,56.3898,87.2641
# ./ind_faltantes.py ../data/training2.csv.arff 60.00  modaclase > ../output/exc2//dataset_faltantes_60.00_modaclase.arff
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_60.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.0010 > ../output/exc2//tree_faltantes_60.00_modaclase_conf_0.001.out
modaclase,60.00,0.0010,28,55,50.4792,56.3775
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_60.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.0250 > ../output/exc2//tree_faltantes_60.00_modaclase_conf_0.025.out
modaclase,60.00,0.0250,272,543,56.0703,72.1068
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_60.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.0500 > ../output/exc2//tree_faltantes_60.00_modaclase_conf_0.050.out
modaclase,60.00,0.0500,354,707,56.4696,75.9199
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_60.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.0750 > ../output/exc2//tree_faltantes_60.00_modaclase_conf_0.075.out
modaclase,60.00,0.0750,440,879,55.7508,78.6654
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_60.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.1000 > ../output/exc2//tree_faltantes_60.00_modaclase_conf_0.100.out
modaclase,60.00,0.1000,538,1075,55.9904,82.1926
# java -Xmx256m -classpath /usr/share/java/weka.jar weka.classifiers.trees.J48  -t ../output/exc2//dataset_faltantes_60.00_modaclase.arff -T ../data/validation2.csv.arff -C 0.1250 > ../output/exc2//tree_faltantes_60.00_modaclase_conf_0.125.out
